ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
11X041,X,2,X041,P.S. 041 GUN HILL ROAD,Elementary,1,11,11,NY,10467,Erika Tobia,718-652-3461,718-231-2668,"0K,01,02,03,04,05,SE",3352 OLINVILLE AVENUE,2004,BRONX,"-73.86816,40.874325",5,"3352 OLINVILLE AVENUE, BRONX, NY, 10467",62,Exact,Match,40.874325,-73.86816,"3352 OLINVILLE AVE, BRONX, NY, 10467",R,NY,36,80303274,37400,10467
11X249,X,2,X249,BRONX HEALTH SCIENCES HIGH SCHOOL,High school,1,11,11,NY,10475,MIRIAM RIVAS,718-862-4406,718-862-4410,"09,10,11,12,SE",750 BAYCHESTER AVENUE,8005,BRONX,"-73.83394,40.873886",5,"750 BAYCHESTER AVENUE, BRONX, NY, 10475",63,Exact,Match,40.873886,-73.83394,"750 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,46201,10475
11X455,X,2,X455,HARRY S. TRUMAN HIGH SCHOOL,High school,1,11,11,NY,10475,SANA NASSER,718-904-5400,718-904-5502,"09,10,11,12,SE",750 BAYCHESTER AVENUE,8005,BRONX,"-73.83394,40.873886",5,"750 BAYCHESTER AVENUE, BRONX, NY, 10475",64,Exact,Match,40.873886,-73.83394,"750 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,46201,10475
11X180,X,2,X180,I.S. 180 DANIEL HALE WILLIAMS,Junior High-Intermediate-Middle,1,11,11,NY,10475,FRANK UZZO,718-904-5650,718-904-5655,"06,07,08,SE",700 BAYCHESTER AVENUE,8005,BRONX,"-73.83386,40.873272",5,"700 BAYCHESTER AVENUE, BRONX, NY, 10475",65,Exact,Match,40.873272,-73.83386,"700 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,46201,10475
11X153,X,2,X153,P.S. 153 HELLEN KELLER,Elementary,1,11,11,NY,10475,VERONICA GOKA,718-904-5550,718-904-5564,"0K,01,02,03,04,05,SE",650 BAYCHESTER AVENUE,8005,BRONX,"-73.833755,40.872665",5,"650 BAYCHESTER AVENUE, BRONX, NY, 10475",66,Exact,Match,40.872665,-73.833755,"650 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,46201,10475
10X008,X,2,X008,P.S. 008 ISSAC VARIAN,Elementary,1,10,10,NY,10458,ROSA MARIA PERALTA,718-584-3043,718-584-7376,"0K,01,02,03,04,05,SE",3010 BRIGGS AVENUE,4000,BRONX,"-73.88436,40.872074",5,"3010 BRIGGS AVENUE, BRONX, NY, 10458",67,Exact,Match,40.872074,-73.88436,"3010 BRIGGS AVE, BRONX, NY, 10458",R,NY,36,80298849,41500,10458
10X696,X,2,X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,High school,1,10,10,NY,10468,Mr. Alessandro Weiss,718-329-2144,718-329-0792,"09,10,11,12",2925 GOULDEN AVENUE,1007,BRONX,"-73.897514,40.87122",5,"2925 GOULDEN AVENUE, BRONX, NY, 10468",68,Exact,Match,40.87122,-73.897514,"2925 GOULDEN AVE, BRONX, NY, 10468",L,NY,36,80298579,40900,10468
06M018,M,1,M018,P.S. 018 PARK TERRACE,K-8,1,6,6,NY,10034,Connie Mejia,212-567-4353,212-304-1423,"0K,01,02,03,04,05,06,07,08,SE",4124 9 AVENUE,2002,MANHATTAN,"-73.91156,40.871216",61,"4124 9 AVENUE, MANHATTAN, NY, 10034",69,Non_Exact,Match,40.871216,-73.91156,"4124 9TH AVE, NEW YORK, NY, 10034",L,NY,36,59658958,29900,10034
06M278,M,1,M278,P.S./I.S. 278,K-8,1,6,6,NY,10034,MAUREEN GUIDO,212-942-3440,,"0K,01,02,03,04,05,06,07,08,SE",421 W 219TH ST,2002,MANHATTAN,"-73.91208,40.871216",61,"421 W 219TH ST, MANHATTAN, NY, 10034",70,Non_Exact,Match,40.871216,-73.91208,"421 W 219TH ST, NEW YORK, NY, 10034",R,NY,36,59658940,29900,10034
10X310,X,2,X310,P.S. 310 MARBLE HILL,Elementary,1,10,10,NY,10463,ELIZABETH CARDONA,718-796-9434,718-796-9528,"PK,0K,01,02,03,04,05,SE",260 W KINGSBRIDGE RD,3000,BRONX,"-73.904495,40.870583",5,"260 W KINGSBRIDGE RD, BRONX, NY, 10463",71,Exact,Match,40.870583,-73.904495,"260 W KINGSBRIDGE RD, BRONX, NY, 10463",L,NY,36,80298548,26900,10463
10X268,X,2,X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,High school,1,10,10,NY,10468,RONALD NEWLON,718-329-8580,718-329-8582,"09,10,11,12",2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",5,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",72,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,40900,10468
10X342,X,2,X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,Secondary School,1,10,10,NY,10468,Migdalia Carrillo,718-329-8570,718-329-8572,"06,07,08,09,10,11,12,SE",2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",5,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",73,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,40900,10468
10X433,X,2,X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,High school,1,10,10,NY,10468,GARY PRINCE,718-329-7380,718-365-7984,"09,10,11,12,SE",2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",5,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",74,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,40900,10468
10X442,X,2,X442,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",High school,1,10,10,NY,10468,"William Rodriguez, Ed.D.",718-329-8550,718-329-8559,"09,10,11,12",2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",5,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",75,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,40900,10468
10X549,X,2,X549,DISCOVERY HIGH SCHOOL,High school,1,10,10,NY,10468,ROLANDO RIVERA,718-733-3872,718-733-3621,"09,10,11,12,SE",2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",5,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",76,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,40900,10468
10X086,X,2,X086,P.S. 086 KINGSBRIDGE HEIGHTS,Elementary,1,10,10,NY,10468,SHELDON BENARDO,718-584-5585,718-584-7027,"PK,0K,01,02,03,04,05,06,SE",2756 RESERVOIR AVENUE,1006,BRONX,"-73.898285,40.870327",5,"2756 RESERVOIR AVENUE, BRONX, NY, 10468",77,Exact,Match,40.870327,-73.898285,"2756 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,40900,10468
10X020,X,2,X020,P.S. 20 P.O.GEORGE J. WERDAN III,K-8,1,10,10,NY,10467,CAROL CARLSEN,718-515-9370,718-515-9378,"PK,0K,01,02,03,04,05,06,07,08,SE",3050 WEBSTER AVENUE,3005,BRONX,"-73.87872,40.87009",5,"3050 WEBSTER AVENUE, BRONX, NY, 10467",78,Exact,Match,40.87009,-73.87872,"3050 WEBSTER AVE, BRONX, NY, 10467",R,NY,36,80299132,42500,10467
11X076,X,2,X076,P.S. 076 THE BENNINGTON SCHOOL,Elementary,1,11,11,NY,10469,Louise  Sedotto,718-882-8865,718-882-8870,"0K,01,02,03,04,05,SE",900 ADEE AVENUE,2002,BRONX,"-73.86135,40.869595",5,"900 ADEE AVENUE, BRONX, NY, 10469",79,Exact,Match,40.869595,-73.86135,"900 ADEE AVE, BRONX, NY, 10469",R,NY,36,80303511,34200,10469
10X307,X,2,X307,P.S. X307 - EAMES PLACE,Elementary,1,10,10,NY,10468,LUISA FUENTES,718-601-2632,718-796-7490,"PK,0K,01,02,03,04,05,SE",124 EAMES PLACE,1002,BRONX,"-73.90144,40.869286",5,"124 EAMES PLACE, BRONX, NY, 10468",80,Exact,Match,40.869286,-73.90144,"124 EAMES PL, BRONX, NY, 10468",L,NY,36,80298597,26701,10468
10X340,X,2,X340,P.S. 340,Elementary,1,10,10,NY,10468,NELLY MALDONADO,718-220-1830,718-220-1866,"PK,0K,01,02,03,04,05,06,SE",25 WEST 195 STREET,1006,BRONX,"-73.89778,40.869137",5,"25 WEST 195 STREET, BRONX, NY, 10468",81,Exact,Match,40.869137,-73.89778,"25 W 195TH ST, BRONX, NY, 10468",R,NY,36,80298683,40900,10468
06M098,M,1,M098,P.S. 098 SHORAC KAPPOCK,Elementary,1,6,6,NY,10034,MARITZA RODRIGUEZ,212-927-7870,212-569-1827,"PK,0K,01,02,03,04,05,SE",512 WEST 212 STREET,1003,MANHATTAN,"-73.916954,40.867786",61,"512 WEST 212 STREET, MANHATTAN, NY, 10034",82,Non_Exact,Match,40.867786,-73.916954,"512 W 212TH ST, NEW YORK, NY, 10034",L,NY,36,59658969,30300,10034
06M311,M,1,M311,AMISTAD DUAL LANGUAGE SCHOOL,K-8,1,6,6,NY,10034,MIRIAM PEDRAJA,212-544-8021,212-569-7765,"0K,01,02,03,04,05,06,07,08,SE",4862 BROADWAY,2000,MANHATTAN,"-73.923584,40.86684",61,"4862 BROADWAY, MANHATTAN, NY, 10034",83,Non_Exact,Match,40.86684,-73.923584,"4862 BROADWAY, NEW YORK, NY, 10034",R,NY,36,59658847,29100,10034
06M314,M,1,M314,MUSCOTA,Elementary,1,6,6,NY,10034,CAMILLE WALLIN,212-544-0614,212-544-2678,"0K,01,02,03,04,05,SE",4862 BROADWAY,2000,MANHATTAN,"-73.923584,40.86684",61,"4862 BROADWAY, MANHATTAN, NY, 10034",84,Non_Exact,Match,40.86684,-73.923584,"4862 BROADWAY, NEW YORK, NY, 10034",R,NY,36,59658847,29100,10034
10X046,X,2,X046,P.S. 046 EDGAR ALLAN POE,Elementary,1,10,10,NY,10458,Jennifer Alexander-Ade,718-584-4450,718-584-7402,"0K,01,02,03,04,05,SE",279 EAST 196 STREET,3002,BRONX,"-73.89075,40.866837",5,"279 EAST 196 STREET, BRONX, NY, 10458",85,Exact,Match,40.866837,-73.89075,"279 E 196TH ST, BRONX, NY, 10458",L,NY,36,80298881,40501,10458
06M052,M,1,M052,J.H.S. 052 INWOOD,Junior High-Intermediate-Middle,1,6,6,NY,10034,SALVADOR FERNANDEZ,212-567-9162,212-942-4952,"06,07,08,SE",650 ACADEMY STREET,4000,MANHATTAN,"-73.92486,40.866093",61,"650 ACADEMY STREET, MANHATTAN, NY, 10034",86,Non_Exact,Match,40.866093,-73.92486,"650 ACADEMY ST, NEW YORK, NY, 10034",L,NY,36,59658846,29100,10034
06M423,M,1,M423,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,High school,1,6,6,NY,10034,TYONA WASHINGTON,212-569-1022,212-569-1190,"09,10,SE",650 ACADEMY STREET,4000,MANHATTAN,"-73.92486,40.866093",61,"650 ACADEMY STREET, MANHATTAN, NY, 10034",87,Non_Exact,Match,40.866093,-73.92486,"650 ACADEMY ST, NEW YORK, NY, 10034",L,NY,36,59658846,29100,10034
11X121,X,2,X121,P.S. 121 THROOP,Elementary,1,11,11,NY,10469,RACHEL DONNELLY,718-654-2055,718-519-2613,"PK,0K,01,02,03,04,05,SE",2750 THROOP AVENUE,4000,BRONX,"-73.85099,40.866005",5,"2750 THROOP AVENUE, BRONX, NY, 10469",88,Exact,Match,40.866005,-73.85099,"2750 THROOP AVE, BRONX, NY, 10469",R,NY,36,80303733,34800,10469
10X246,X,2,X246,P.S. 246 POE CENTER,Elementary,1,10,10,NY,10468,Beverly  Miller,718-584-6764,718-584-7005,"0K,01,02,03,04,05,SE",2641 GRAND CONCOURSE,2003,BRONX,"-73.89473,40.86562",5,"2641 GRAND CONCOURSE, BRONX, NY, 10468",89,Exact,Match,40.86562,-73.89473,"2641 GRAND CONCOURSE, BRONX, NY, 10468",L,NY,36,640811192,40100,10468
06M366,M,1,M366,WASHINGTON HEIGHTS ACADEMY,Elementary,1,6,6,NY,10034,CRYSTAL M. FELIX,212-304-3320,212-304-3322,"PK,0K,01,02,03,04,05",202 SHERMAN AVE,3001,MANHATTAN,"-73.921135,40.865383",61,"202 SHERMAN AVE, MANHATTAN, NY, 10034",90,Non_Exact,Match,40.865383,-73.921135,"202 SHERMAN AVE, NEW YORK, NY, 10034",L,NY,36,59658874,29300,10034
10X054,X,2,X054,P.S. / I.S. 54,Elementary,1,10,10,NY,10458,Maribelle Nunez-Pardo,718-584-4203,718-584-4326,"PK,0K,01,02,03,04,05,SE",2703 WEBSTER AVENUE,4001,BRONX,"-73.88798,40.86439",5,"2703 WEBSTER AVENUE, BRONX, NY, 10458",91,Exact,Match,40.86439,-73.88798,"2703 WEBSTER AVE, BRONX, NY, 10458",L,NY,36,80299015,40502,10458
11X160,X,2,X160,P.S. 160 WALT DISNEY,Elementary,1,11,11,NY,10475,LORI BAKER,718-379-5951,718-320-0392,"0K,01,02,03,04,05,SE",4140 HUTCHINSON RIVER PKWY E,6001,BRONX,"-73.82478,40.864166",5,"4140 HUTCHINSON RIVER PKWY E, BRONX, NY, 10475",92,Exact,Match,40.864166,-73.82478,"4140 HUTCHINSON RIVER PKWY E, BRONX, NY, 10475",R,NY,36,609509340,30200,10475
11X144,X,2,X144,J.H.S. 144 MICHELANGELO,Junior High-Intermediate-Middle,1,11,11,NY,10469,Pauline Mattis,718-379-7400,718-320-7135,"06,07,08,SE",2545 GUNTHER AVENUE,2001,BRONX,"-73.83607,40.863754",5,"2545 GUNTHER AVENUE, BRONX, NY, 10469",93,Exact,Match,40.863754,-73.83607,"2545 GUNTHER AVE, BRONX, NY, 10469",L,NY,36,80304100,31000,10469
11X089,X,2,X089,P.S. 089 BRONX,K-8,1,11,11,NY,10469,Ralph Martinez,718-653-0835,718-231-2863,"PK,0K,01,02,03,04,05,06,07,08,SE",980 MACE AVENUE,1001,BRONX,"-73.85914,40.863052",5,"980 MACE AVENUE, BRONX, NY, 10469",94,Exact,Match,40.863052,-73.85914,"980 MACE AVE, BRONX, NY, 10469",R,NY,36,80303581,32400,10469
11X097,X,2,X097,P.S. 097 BRONX,Elementary,1,11,11,NY,10469,KATHELEEN BORNKAMP,718-655-4446,718-655-6063,"PK,0K,01,02,03,04,05,SE",1375 MACE AVENUE,1002,BRONX,"-73.846794,40.86284",5,"1375 MACE AVENUE, BRONX, NY, 10469",95,Exact,Match,40.86284,-73.846794,"1375 MACE AVE, BRONX, NY, 10469",L,NY,36,80303885,31400,10469
11X322,X,2,X322,ASPIRE PREPARATORY MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,11,11,NY,10467,STEVEN COBB,718-231-6592,718-231-6591,"06,07,08,SE",2441 WALLACE AVENUE,4000,BRONX,"-73.86458,40.862083",5,"2441 WALLACE AVENUE, BRONX, NY, 10467",96,Exact,Match,40.862083,-73.86458,"2441 WALLACE AVE, BRONX, NY, 10467",L,NY,36,80303485,33000,10467
11X326,X,2,X326,BRONX GREEN MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,11,11,NY,10467,Jeremy Kabinoff,718-325-6593,718-325-3625,"06,07,08,SE",2441 WALLACE AVENUE,4000,BRONX,"-73.86458,40.862083",5,"2441 WALLACE AVENUE, BRONX, NY, 10467",97,Exact,Match,40.862083,-73.86458,"2441 WALLACE AVE, BRONX, NY, 10467",L,NY,36,80303485,33000,10467
11X468,X,2,X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEME,Elementary,1,11,11,NY,10467,ANTHONY RIVERA,718-881-3136,718-881-3413,"06,07,SE",2441 WALLACE AVENUE,4000,BRONX,"-73.86458,40.862083",5,"2441 WALLACE AVENUE, BRONX, NY, 10467",98,Exact,Match,40.862083,-73.86458,"2441 WALLACE AVE, BRONX, NY, 10467",L,NY,36,80303485,33000,10467
10X033,X,2,X033,P.S. 033 TIMOTHY DWIGHT,Elementary,1,10,10,NY,10468,LYNETTE SANTOS,718-584-3926,718-584-7004,"PK,0K,01,02,03,04,05,SE",2424 JEROME AVENUE,1001,BRONX,"-73.901764,40.861893",5,"2424 JEROME AVENUE, BRONX, NY, 10468",99,Exact,Match,40.861893,-73.901764,"2424 JEROME AVE, BRONX, NY, 10468",R,NY,36,80298662,23900,10468
10X228,X,2,X228,JONAS BRONCK ACADEMY,Junior High-Intermediate-Middle,1,10,10,NY,10458,DONALDA CHUMNEY,718-365-2502,718-365-3892,"06,07,08,SE",400 EAST FORDHAM ROAD,1000,BRONX,"-73.89141,40.861607",5,"400 EAST FORDHAM ROAD, BRONX, NY, 10458",100,Exact,Match,40.861607,-73.89141,"400 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,80298935,38302,10458
11X096,X,2,X096,P.S. 096 RICHARD RODGERS,Elementary,1,11,11,NY,10467,MARTA GARCIA,718-652-4959,718-231-2889,"0K,01,02,03,04,05,SE",650 WARING AVENUE,3001,BRONX,"-73.86936,40.861378",5,"650 WARING AVENUE, BRONX, NY, 10467",101,Exact,Match,40.861378,-73.86936,"650 WARING AVE, BRONX, NY, 10467",R,NY,36,80303451,33201,10467
06M218,M,1,M218,I.S. 218 SALOME URENA,Junior High-Intermediate-Middle,1,6,6,NY,10040,JUNE BARNETT,212-567-2322,212-569-7221,"06,07,08,SE",4600 BROADWAY,3000,MANHATTAN,"-73.930695,40.860756",61,"4600 BROADWAY, MANHATTAN, NY, 10040",102,Non_Exact,Match,40.860756,-73.930695,"4600 BROADWAY, NEW YORK, NY, 10040",R,NY,36,59658803,28500,10040
06M293,M,1,M293,CITY COLLEGE ACADEMY OF THE ARTS,Secondary School,1,6,6,NY,10040,Bernadette Drysdale,212-567-3164,212-567-3958,"06,07,08,09,10,11,SE",4600 BROADWAY,3000,MANHATTAN,"-73.930695,40.860756",61,"4600 BROADWAY, MANHATTAN, NY, 10040",103,Non_Exact,Match,40.860756,-73.930695,"4600 BROADWAY, NEW YORK, NY, 10040",R,NY,36,59658803,28500,10040
06M322,M,1,M322,MIDDLE SCHOOL 322,Junior High-Intermediate-Middle,1,6,6,NY,10040,ERICA ZIGELMAN,212-304-0853,212-567-3016,"06,07,08,SE",4600 BROADWAY,3000,MANHATTAN,"-73.930695,40.860756",61,"4600 BROADWAY, MANHATTAN, NY, 10040",104,Non_Exact,Match,40.860756,-73.930695,"4600 BROADWAY, NEW YORK, NY, 10040",R,NY,36,59658803,28500,10040
06M152,M,1,M152,P.S. 152 DYCKMAN VALLEY,Elementary,1,6,6,NY,10040,JULIA PIETRI,212-567-5456,212-942-6319,"0K,01,02,03,04,05,SE",93 NAGLE AVENUE,4001,MANHATTAN,"-73.92797,40.8604",61,"93 NAGLE AVENUE, MANHATTAN, NY, 10040",105,Non_Exact,Match,40.8604,-73.92797,"93 NAGLE AVE, NEW YORK, NY, 10040",R,NY,36,59658822,28300,10040
06M478,M,1,M478,Inwood Academy for Leadership Charter School,Junior High-Intermediate-Middle,2,6,84,NY,10040,Christina Reyes,212-942-1450,212-942-2740,5,93 NAGLE AVENUE,4001,MANHATTAN,"-73.92797,40.8604",61,"93 NAGLE AVENUE, MANHATTAN, NY, 10040",106,Non_Exact,Match,40.8604,-73.92797,"93 NAGLE AVE, NEW YORK, NY, 10040",R,NY,36,59658822,28300,10040
10X243,X,2,X243,WEST BRONX ACADEMY FOR THE FUTURE,Secondary School,1,10,10,NY,10458,WILPER MORALES,718-563-7139,718-563-7362,"06,07,08,09,10,11,12,SE",500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",5,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",107,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,38700,10458
10X434,X,2,X434,BELMONT PREPARATORY HIGH SCHOOL,High school,1,10,10,NY,10458,STEPHEN JOSEPH GUMBS,718-733-4559,718-295-3655,"09,10,11,12,SE",500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",5,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",108,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,38700,10458
10X437,X,2,X437,FORDHAM HIGH SCHOOL FOR THE ARTS,High school,1,10,10,NY,10458,IRIS BLIGE,718-733-4656,718-295-3605,"09,10,11,12,SE",500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",5,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",109,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,38700,10458
10X438,X,2,X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO,High school,1,10,10,NY,10458,RICHARD BOST,718-733-5024,718-295-3674,"09,10,11,12,SE",500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",5,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",110,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,38700,10458
10X439,X,2,X439,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,High school,1,10,10,NY,10458,Michael Barakat,718-733-5274,718-295-3631,"09,10,11,12,SE",500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",5,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",111,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,38700,10458
10X374,X,2,X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,High school,1,10,10,NY,10458,PANOREA PANAGIOSOULIS,718-933-1247,718-933-1568,"09,10,11,12,SE",500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",5,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",112,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,38700,10458
10X206,X,2,X206,I.S. 206 ANN MERSEREAU,Junior High-Intermediate-Middle,1,10,10,NY,10468,DAVID NEERING,718-584-1570,718-584-7928,"05,06,07,08,SE",2280 AQUEDUCT AVENUE,2002,BRONX,"-73.90646,40.85973",5,"2280 AQUEDUCT AVENUE, BRONX, NY, 10468",113,Exact,Match,40.85973,-73.90646,"2280 AQUEDUCT AVE, BRONX, NY, 10468",R,NY,36,642560363,25300,10468
10X459,X,2,X459,EAST FORDHAM ACADEMY FOR THE ARTS,Junior High-Intermediate-Middle,1,10,10,NY,10468,TANICIA WILLIAMS,718-220-4185,718-220-5976,"06,07,SE",120 EAST 184 STREET,3000,BRONX,"-73.89998,40.85969",5,"120 EAST 184 STREET, BRONX, NY, 10468",114,Exact,Match,40.85969,-73.89998,"120 E 184TH ST, BRONX, NY, 10468",R,NY,36,80298673,23703,10468
10X363,X,2,X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,Junior High-Intermediate-Middle,1,10,10,NY,10468,ANGELO LEDDA,718-935-4099,,"06,07,SE",120 EAST 184 STREET,3000,BRONX,"-73.89998,40.85969",5,"120 EAST 184 STREET, BRONX, NY, 10468",115,Exact,Match,40.85969,-73.89998,"120 E 184TH ST, BRONX, NY, 10468",R,NY,36,80298673,23703,10468
11X288,X,2,X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,High school,1,11,11,NY,10469,ESTELLE HANS,718-944-3635,718-652-3525,"09,10,11,12,SE",925 ASTOR AVENUE,1002,BRONX,"-73.86105,40.85966",5,"925 ASTOR AVENUE, BRONX, NY, 10469",116,Exact,Match,40.85966,-73.86105,"925 ASTOR AVE, BRONX, NY, 10469",L,NY,36,80303579,32400,10469
11X299,X,2,X299,ASTOR COLLEGIATE ACADEMY,High school,1,11,11,NY,10469,Sandra Burgos,718-944-3419,718-944-3638,"09,10,11,12,SE",925 ASTOR AVENUE,1002,BRONX,"-73.86105,40.85966",5,"925 ASTOR AVENUE, BRONX, NY, 10469",117,Exact,Match,40.85966,-73.86105,"925 ASTOR AVE, BRONX, NY, 10469",L,NY,36,80303579,32400,10469
11X415,X,2,X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,High school,1,11,11,NY,10469,LISA FUENTES,718-944-3400,718-519-1565,"09,10,11,12,SE",925 ASTOR AVENUE,1002,BRONX,"-73.86105,40.85966",5,"925 ASTOR AVENUE, BRONX, NY, 10469",118,Exact,Match,40.85966,-73.86105,"925 ASTOR AVE, BRONX, NY, 10469",L,NY,36,80303579,32400,10469
11X541,X,2,X541,GLOBAL ENTERPRISE HIGH SCHOOL,High school,1,11,11,NY,10469,SANDRA MALDONADO,718-944-3548,,"09,10,11,12,SE",925 ASTOR AVENUE,1002,BRONX,"-73.86105,40.85966",5,"925 ASTOR AVENUE, BRONX, NY, 10469",119,Exact,Match,40.85966,-73.86105,"925 ASTOR AVE, BRONX, NY, 10469",L,NY,36,80303579,32400,10469
11X542,X,2,X542,PELHAM PREPARATORY ACADEMY,High school,1,11,11,NY,10469,JANE ARONOFF,718-944-3401,718-944-3479,"09,10,11,12,SE",925 ASTOR AVENUE,1002,BRONX,"-73.86105,40.85966",5,"925 ASTOR AVENUE, BRONX, NY, 10469",120,Exact,Match,40.85966,-73.86105,"925 ASTOR AVE, BRONX, NY, 10469",L,NY,36,80303579,32400,10469
11X508,X,2,X508,Bronxdale High School,High school,1,11,11,NY,10469,John Chase,718-935-3437,,9,925 ASTOR AVENUE,1002,BRONX,"-73.86105,40.85966",5,"925 ASTOR AVENUE, BRONX, NY, 10469",121,Exact,Match,40.85966,-73.86105,"925 ASTOR AVE, BRONX, NY, 10469",L,NY,36,80303579,32400,10469
11X509,X,2,X509,High School for Language and Innovation,High school,1,11,11,NY,10469,Julie Nariman,718-935-3478,,"09,10,11,12,SE",925 ASTOR AVENUE,1002,BRONX,"-73.86105,40.85966",5,"925 ASTOR AVENUE, BRONX, NY, 10469",122,Exact,Match,40.85966,-73.86105,"925 ASTOR AVE, BRONX, NY, 10469",L,NY,36,80303579,32400,10469
10X085,X,2,X085,P.S. 085 GREAT EXPECTATIONS,Elementary,1,10,10,NY,10458,Ted Husted,718-584-5275,718-584-7765,"0K,01,02,03,04,05,SE",2400 MARION AVENUE,3000,BRONX,"-73.894806,40.85928",5,"2400 MARION AVENUE, BRONX, NY, 10458",123,Exact,Match,40.85928,-73.894806,"2400 MARION AVE, BRONX, NY, 10458",R,NY,36,80298783,38302,10458
06M178,M,1,M178,PROFFESOR JUAN BOSCH PUBLIC SCHOOL,Early Childhood,1,6,6,NY,10040,DEIRDRE BUDD,212-569-0327,212-569-0389,"0K,01,02,SE",12-18 ELLWOOD STREET,4002,MANHATTAN,"-73.92778,40.859238",61,"12-18 ELLWOOD STREET, MANHATTAN, NY, 10040",124,Non_Exact,Match,40.859238,-73.92778,"12 ELLWOOD ST, NEW YORK, NY, 10040",L,NY,36,59658828,28300,10040
